Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,0,458033450510,19.004,3.544,3.655,3,0,19004,3544,3655,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.981,3.553,3.673,5,0,18981,3553,3673,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.968,3.564,3.694,8,0,18968,3564,3694,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.864,3.557,3.696,7,0,18864,3557,3696,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.784,3.554,3.703,7,0,18784,3554,3703,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.621,3.535,3.692,13,0,18621,3535,3692,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.559,3.536,3.702,26,0,18559,3536,3702,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.522,3.54,3.716,26,0,18522,3540,3716,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.509,3.55,3.734,33,0,18509,3550,3734,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.524,3.564,3.759,36,0,18524,3564,3759,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.525,3.575,3.78,28,0,18525,3575,3780,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.537,3.589,3.804,18,0,18537,3589,3804,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.552,3.603,3.828,10,0,18552,3603,3828,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,18.516,3.607,3.842,5,0,18516,3607,3842,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.971,3.511,3.749,2,0,17971,3511,3749,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.808,3.489,3.735,5,0,17808,3489,3735,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.688,3.475,3.729,7,0,17688,3475,3729,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.634,3.474,3.737,5,0,17634,3474,3737,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.57,3.471,3.742,3,0,17570,3471,3742,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.561,3.478,3.76,2,0,17561,3478,3760,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,40.52,8.067,8.763,24,0,40520,8067,8763,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,40.237,8.031,8.745,36,0,40237,8031,8745,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,40.134,8.029,8.765,34,0,40134,8029,8765,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,40.16,8.053,8.811,39,0,40160,8053,8811,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,40.251,8.089,8.874,47,0,40251,8089,8874,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,40.36,8.13,8.939,45,0,40360,8130,8939,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,29.049,5.864,6.464,1,0,29049,5864,6464,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,29.004,5.867,6.483,2,0,29004,5867,6483,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,29.054,5.889,6.524,1,0,29054,5889,6524,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,40.567,8.24,9.15,46,0,40567,8240,9150,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,23.888,4.861,5.412,1,0,23888,4861,5412,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,23.773,4.847,5.408,2,0,23773,4847,5408,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.255,3.532,3.959,2,0,17255,3532,3959,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.308,3.548,3.988,2,0,17308,3548,3988,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.276,3.548,3.997,2,0,17276,3548,3997,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.296,3.558,4.018,2,0,17296,3558,4018,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.293,3.563,4.034,1,0,17293,3563,4034,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.314,3.573,4.054,1,0,17314,3573,4054,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,23.799,4.919,5.596,25,0,23799,4919,5596,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,23.819,4.93,5.622,21,0,23819,4930,5622,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,23.778,4.929,5.633,17,0,23778,4929,5633,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,23.734,4.926,5.644,16,0,23734,4926,5644,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.649,3.672,4.228,2,0,17649,3672,4228,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.662,3.679,4.246,2,0,17662,3679,4246,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.675,3.687,4.264,2,0,17675,3687,4264,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.678,3.691,4.28,2,0,17678,3691,4280,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,17.653,3.69,4.288,1,0,17653,3690,4288,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,41.392,8.668,10.125,25,0,41392,8668,10125,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,41.415,8.681,10.164,22,0,41415,8681,10164,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,41.392,8.683,10.192,20,0,41392,8683,10192,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,28.062,5.897,6.954,7,0,28062,5897,6954,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,28.053,5.899,6.973,8,0,28053,5899,6973,0,0,0
5,1,1,0,0x00000000,0,0,458033450510,28.047,5.902,6.993,8,0,28047,5902,6993,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.988,4.854,5.863,7,0,22988,4854,5863,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.97,4.852,5.874,9,0,22970,4852,5874,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.96,4.85,5.887,17,0,22960,4850,5887,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.956,4.85,5.901,21,0,22956,4850,5901,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.961,4.852,5.917,24,0,22961,4852,5917,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.934,4.847,5.924,29,0,22934,4847,5924,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.907,4.841,5.931,34,0,22907,4841,5931,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.889,4.837,5.941,27,0,22889,4837,5941,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.855,4.829,5.946,29,0,22855,4829,5946,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.841,4.826,5.956,30,0,22841,4826,5956,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.807,4.818,5.96,23,0,22807,4818,5960,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.776,4.81,5.965,19,0,22776,4810,5965,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.733,4.8,5.966,15,0,22733,4800,5966,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.702,4.792,5.971,9,0,22702,4792,5971,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.674,4.784,5.976,8,0,22674,4784,5976,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.625,4.772,5.974,6,0,22625,4772,5974,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.506,4.745,5.954,4,0,22506,4745,5954,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.324,4.704,5.918,3,0,22324,4704,5918,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,22.091,4.652,5.867,2,0,22091,4652,5867,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,21.899,4.609,5.826,2,0,21899,4609,5826,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,21.803,4.586,5.811,2,0,21803,4586,5811,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.505,4.087,5.242,2,0,19505,4087,5242,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.459,4.073,5.237,2,0,19459,4073,5237,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.527,4.051,5.311,2,0,19527,4051,5311,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.515,4.043,5.313,2,0,19515,4043,5313,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.56,4.047,5.331,2,0,19560,4047,5331,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.542,4.038,5.332,3,0,19542,4038,5332,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.57,4.037,5.345,3,0,19570,4037,5345,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.555,4.028,5.346,4,0,19555,4028,5346,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.565,4.024,5.353,3,0,19565,4024,5353,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.575,4.02,5.361,4,0,19575,4020,5361,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.617,4.022,5.377,3,0,19617,4022,5377,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.62,4.016,5.381,3,0,19620,4016,5381,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.614,4.007,5.384,3,0,19614,4007,5384,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.629,4.004,5.392,2,0,19629,4004,5392,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.668,4.004,5.406,3,0,19668,4004,5406,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.698,4.003,5.417,3,0,19698,4003,5417,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.68,3.992,5.415,2,0,19680,3992,5415,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.703,3.988,5.424,3,0,19703,3988,5424,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.678,3.975,5.42,3,0,19678,3975,5420,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.709,3.973,5.431,3,0,19709,3973,5431,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.702,3.963,5.431,2,0,19702,3963,5431,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.711,3.957,5.436,2,0,19711,3957,5436,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.723,3.95,5.441,2,0,19723,3950,5441,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.695,3.817,5.433,1,0,19695,3817,5433,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.767,3.819,5.451,1,0,19767,3819,5451,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.696,3.795,5.43,1,0,19696,3795,5430,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.693,3.783,5.427,1,0,19693,3783,5427,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.749,3.771,5.437,1,0,19749,3771,5437,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.749,3.759,5.434,1,0,19749,3759,5434,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.746,3.746,5.431,1,0,19746,3746,5431,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.763,3.737,5.431,3,0,19763,3737,5431,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.729,3.719,5.419,2,0,19729,3719,5419,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.751,3.711,5.421,2,0,19751,3711,5421,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,19.796,3.706,5.43,1,0,19796,3706,5430,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,23.013,4.294,6.307,17,0,23013,4294,6307,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.85,3.863,5.704,4,0,20850,3863,5704,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.83,3.845,5.693,4,0,20830,3845,5693,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.883,3.841,5.702,4,0,20883,3841,5702,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.829,3.817,5.682,3,0,20829,3817,5682,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.785,3.794,5.664,3,0,20785,3794,5664,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.807,3.784,5.664,2,0,20807,3784,5664,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.814,3.771,5.659,1,0,20814,3771,5659,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.862,3.765,5.666,1,0,20862,3765,5666,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.812,3.741,5.645,1,0,20812,3741,5645,0,0,0
5,1,1,0,0x00000000,0,0,458034451000,20.815,3.727,5.639,2,0,20815,3727,5639,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,20.875,3.66,5.615,2,0,20875,3660,5615,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,20.888,3.646,5.61,2,0,20888,3646,5610,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,29.788,5.06,7.918,8,0,29788,5060,7918,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,29.898,5.054,7.932,6,0,29898,5054,7932,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,29.925,5.034,7.924,8,0,29925,5034,7924,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,29.965,5.016,7.919,7,0,29965,5016,7919,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,30.003,4.999,7.913,9,0,30003,4999,7913,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,30.006,4.974,7.897,6,0,30006,4974,7897,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,30.109,4.966,7.907,4,0,30109,4966,7907,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,30.162,4.949,7.904,4,0,30162,4949,7904,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,30.136,4.92,7.879,6,0,30136,4920,7879,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,30.062,4.881,7.843,4,0,30062,4881,7843,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.687,3.743,6.104,15,0,23687,3743,6104,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.337,3.334,5.47,1,0,21337,3334,5470,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.349,3.298,5.443,1,0,21349,3298,5443,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.326,3.275,5.422,1,0,21326,3275,5422,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.284,3.249,5.397,1,0,21284,3249,5397,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.325,3.236,5.391,1,0,21325,3236,5391,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.339,3.219,5.379,1,0,21339,3219,5379,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.202,3.178,5.329,2,0,21202,3178,5329,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.268,3.169,5.328,2,0,21268,3169,5328,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.737,3.514,5.928,15,0,23737,3514,5928,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,24.136,3.55,6.01,4,0,24136,3550,6010,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,48.541,7.095,12.046,9,0,48541,7095,12046,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,48.585,7.056,12.018,17,0,48585,7056,12018,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,48.573,7.009,11.975,11,0,48573,7009,11975,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,22.084,3.144,5.408,2,0,22084,3144,5408,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,48.919,6.918,11.937,4,0,48919,6918,11937,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,48.892,6.867,11.888,10,0,48892,6867,11888,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,44.69,6.233,10.827,9,0,44690,6233,10827,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,27.549,3.815,6.649,5,0,27549,3815,6649,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,27.567,3.791,6.628,6,0,27567,3791,6628,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,44.711,6.104,10.711,21,0,44711,6104,10711,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.045,2.748,4.921,3,0,21045,2748,4921,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.24,2.752,4.946,5,0,21240,2752,4946,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.284,2.737,4.935,5,0,21284,2737,4935,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.342,2.723,4.927,4,0,21342,2723,4927,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.509,2.722,4.943,5,0,21509,2722,4943,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,20.287,2.464,4.555,3,0,20287,2464,4555,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,20.356,2.452,4.549,3,0,20356,2452,4549,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,24.293,2.901,5.402,3,0,24293,2901,5402,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,24.245,2.87,5.364,4,0,24245,2870,5364,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.515,2.502,4.711,3,0,21515,2502,4711,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.514,2.479,4.687,5,0,21514,2479,4687,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.507,2.457,4.661,14,0,21507,2457,4661,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.502,2.433,4.635,19,0,21502,2433,4635,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.524,2.413,4.615,26,0,21524,2413,4615,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.551,2.394,4.595,24,0,21551,2394,4595,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.574,2.374,4.574,18,0,21574,2374,4574,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.611,2.355,4.556,12,0,21611,2355,4556,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.661,2.337,4.54,10,0,21661,2337,4540,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.693,2.319,4.52,4,0,21693,2319,4520,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.816,2.309,4.519,4,0,21816,2309,4519,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,22.386,2.345,4.609,6,0,22386,2345,4609,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,22.36,2.319,4.576,4,0,22360,2319,4576,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.182,2.355,4.686,3,0,23182,2355,4686,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.096,2.322,4.639,6,0,23096,2322,4639,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,22.112,2.199,4.413,10,0,22112,2199,4413,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.811,2.146,4.324,11,0,21811,2146,4324,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,21.771,2.119,4.288,4,0,21771,2119,4288,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.471,2.259,4.592,11,0,23471,2259,4592,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.427,2.231,4.552,2,0,23427,2231,4552,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.112,2.176,4.46,2,0,23112,2176,4460,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,23.134,2.154,4.433,1,0,23134,2154,4433,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.398,4.271,8.829,34,0,46398,4271,8829,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.314,4.214,8.75,46,0,46314,4214,8750,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.5,4.182,8.721,29,0,46500,4182,8721,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.281,4.112,8.616,27,0,46281,4112,8616,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.147,4.051,8.527,31,0,46147,4051,8527,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.058,3.994,8.446,24,0,46058,3994,8446,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.12,3.951,8.392,45,0,46120,3951,8392,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,45.92,3.886,8.291,45,0,45920,3886,8291,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.454,3.881,8.321,46,0,46454,3881,8321,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.965,3.874,8.345,27,0,46965,3874,8345,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.867,3.816,8.26,36,0,46867,3816,8260,0,0,0
5,1,1,0,0x00000000,0,0,458035451600,46.412,3.731,8.112,22,0,46412,3731,8112,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,46.559,3.693,8.07,25,0,46559,3693,8070,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.197,3.694,8.111,28,0,47197,3694,8111,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.266,3.649,8.052,36,0,47266,3649,8052,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.047,3.583,7.946,38,0,47047,3583,7946,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.178,3.543,7.897,47,0,47178,3543,7897,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.395,3.509,7.862,47,0,47395,3509,7862,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.712,3.483,7.842,31,0,47712,3483,7842,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.9,3.446,7.8,35,0,47900,3446,7800,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.476,3.365,7.658,32,0,47476,3365,7658,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.487,3.316,7.586,48,0,47487,3316,7586,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.716,3.283,7.55,46,0,47716,3283,7550,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.785,3.238,7.486,48,0,47785,3238,7486,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.846,3.192,7.421,46,0,47846,3192,7421,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.647,1.487,3.477,1,0,22647,1487,3477,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.589,1.46,3.433,3,0,22589,1460,3433,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.598,1.437,3.398,14,0,22598,1437,3398,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.6,1.414,3.362,14,0,22600,1414,3362,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,48.642,2.992,7.158,18,0,48642,2992,7158,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,59.368,3.592,8.643,30,0,59368,3592,8643,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,59.552,3.542,8.573,38,0,59552,3542,8573,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,59.421,3.474,8.458,36,0,59421,3474,8458,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,58.967,3.385,8.296,30,0,58967,3385,8296,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,58.457,3.298,8.129,25,0,58457,3298,8129,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,58.261,3.227,8.005,25,0,58261,3227,8005,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.563,1.226,3.061,1,0,22563,1226,3061,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.537,1.201,3.02,4,0,22537,1201,3020,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.528,1.178,2.981,23,0,22528,1178,2981,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.29,1.605,4.089,36,0,31290,1605,4089,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.288,1.574,4.036,42,0,31288,1574,4036,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.295,1.543,3.985,50,0,31295,1543,3985,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.33,1.514,3.936,43,0,31330,1514,3936,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.367,1.484,3.886,25,0,31367,1484,3886,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.392,1.454,3.835,31,0,31392,1454,3835,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.432,1.424,3.786,29,0,31432,1424,3786,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.475,1.395,3.736,25,0,31475,1395,3736,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,31.551,1.368,3.691,12,0,31551,1368,3691,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,46.829,1.667,4.816,5,0,46829,1667,4816,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,47.294,1.638,4.778,9,0,47294,1638,4778,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,46.929,1.581,4.655,9,0,46929,1581,4655,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.778,0.745,2.218,1,0,22778,745,2218,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.746,0.723,2.173,3,0,22746,723,2173,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.703,0.7,2.128,8,0,22703,700,2128,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.676,0.679,2.084,18,0,22676,679,2084,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.649,0.656,2.04,19,0,22649,656,2040,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.654,0.636,1.999,21,0,22654,636,1999,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.659,0.615,1.957,22,0,22659,615,1957,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.67,0.594,1.916,26,0,22670,594,1916,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.68,0.574,1.875,27,0,22680,574,1875,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.689,0.554,1.834,22,0,22689,554,1834,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.726,0.534,1.794,21,0,22726,534,1794,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.756,0.515,1.755,19,0,22756,515,1755,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.783,0.496,1.715,22,0,22783,496,1715,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.802,0.476,1.674,31,0,22802,476,1674,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.832,0.457,1.633,20,0,22832,457,1633,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,22.885,0.438,1.594,8,0,22885,438,1594,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,36.283,0.664,2.459,5,0,36283,664,2459,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,37.354,0.555,2.246,9,0,37354,555,2246,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,37.288,0.522,2.17,12,0,37288,522,2170,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,33.676,0.415,1.83,4,0,33676,415,1830,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,33.76,0.389,1.77,2,0,33760,389,1770,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,35.889,0.384,1.812,20,0,35889,384,1812,0,0,0
5,1,1,0,0x00000000,0,0,458036452320,33.783,0.333,1.64,4,0,33783,333,1640,0,0,0
